issue_id,page_number,issue,highlighted_context,pass_code,error_category,confidence_score,reasoning
69,20,wingdings,"...            | <span style=""font-family: **wingdings**;"">✓</span> |    |                      ...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,"This is a valid font family name used for formatting, not a linguistic error."
70,20,wingdings,"...            | <span style=""font-family: **wingdings**;"">✓</span> |    |                      ...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,"""wingdings"" is a valid font name used in the document's formatting."
71,20,wingdings,"...            | <span style=""font-family: **wingdings**;"">✓</span> |    |                      ...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,"""wingdings"" is a valid font name used in the document's formatting."
72,20,labeled,"...ace.<br><br>Image: Rectangle with sides **labeled** 4.7 cm and 0.6 cm, and a triangle with ...",PassCode.LTC,ErrorCategory.SPELLING_ERROR,95,The British English spelling for 'labeled' is 'labelled'.
73,20,labeled,"...m and 0.6 cm, and a triangle with sides **labeled** 0.6 cm.                                ...",PassCode.LTC,ErrorCategory.SPELLING_ERROR,95,The British English spelling for 'labeled' is 'labelled'.
74,20,wingdings,"...            | <span style=""font-family: **wingdings**;"">✓</span> |    | <span style=""font-fam...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,"""wingdings"" is a valid font name used in the document's formatting."
75,20,wingdings,".../span> |    | <span style=""font-family: **wingdings**;"">✓</span> |  {21}---------------------...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,"""wingdings"" is a valid font name used in the document's formatting."
76,23,$ 1,...est rate of 4.2%.<br>Calculation: 300 $×**$ 1**.0425<br>• Find the compound interest ea...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"The highlighted text is a parsing artifact of a mathematical expression, where '$' acts as a LaTeX delimiter and '1' is part of a number."
77,23,$ 1,...ual rate of 4.2%.<br>Calculation: 300 $×**$ 1**.0425 – 300 |                           ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"The highlighted text is a parsing artifact of a mathematical expression, where '$' acts as a LaTeX delimiter and '1' is part of a number."
78,23,$M,...r calculating the monthly repayment is: **$M** = rac{r 	imes L}{1 - (1 + r)^{-n}}$ wh...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"'$M' is a mathematical variable within a formula, and the surrounding characters indicate a parsing artifact (form feed character)."
79,23,rac,...ulating the monthly repayment is: $M = **rac**{r 	imes L}{1 - (1 + r)^{-n}}$ where:   ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"'rac' is part of a malformed LaTeX command '\frac', preceded by a form feed character, indicating a parsing error."
80,23,r 	imes,...ing the monthly repayment is: $M = rac{**r 	imes** L}{1 - (1 + r)^{-n}}$ where:           ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,This is an OCR/parsing error where LaTeX mathematical commands (\frac and \times) have been incorrectly rendered as text.
81,23,$M$,...|                        |    |   | | · **$M$** is the amount of each monthly repayment...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,"The highlighted text '$M$' is a mathematical variable, correctly used in context, and not a grammatical error."
82,23,$L$,...|                        |    |   | | · **$L$** is the loan needed                     ...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,"The highlighted text '$L$' is a mathematical variable, correctly used in context, and not a grammatical error."
83,23,$r$,...|                        |    |   | | · **$r$** is the monthly interest rate as a decim...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,"The highlighted text '$r$' is a mathematical variable, correctly used in context, and not a grammatical error."
84,23,$n$,...|                        |    |   | | · **$n$** is the number of months taken to pay ba...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,"The highlighted text '$n$' is a mathematical variable, correctly used in context, and not a grammatical error."
85,23,$r$,"...    |    |   | | Note that in part (a), **$r$** is the APR divided by 12. So, the formu...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,"The highlighted text '$r$' is a mathematical variable, correctly used in context, and not a grammatical error."
86,23,$M,...  |                        |    |   | | **$M** = rac{rac{0.033}{12} 	imes 18000}{1 -...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,"This is an OCR/parsing error, likely due to the form feed character and misinterpretation of mathematical notation."
87,23,rac,...                     |    |   | | $M = **rac**{rac{0.033}{12} 	imes 18000}{1 - (1 + ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,This is an OCR/parsing error where the LaTeX command \frac has been incorrectly rendered as 'rac' with a preceding form feed character.
88,23,rac,...                |    |   | | $M = rac{**rac**{0.033}{12} 	imes 18000}{1 - (1 + rac{0...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,This is an OCR/parsing error where the LaTeX command \frac has been incorrectly rendered as 'rac' with a preceding form feed character.
89,23,imes,...|    |   | | $M = rac{rac{0.033}{12} 	**imes** 18000}{1 - (1 + rac{0.033}{12})^{-4 	i...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,This is an OCR/parsing error where the LaTeX command \times has been incorrectly rendered as 'imes' with a preceding tab character.
90,23,rac,...{rac{0.033}{12} 	imes 18000}{1 - (1 + **rac**{0.033}{12})^{-4 	imes 12}}$            ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,"This is an OCR/parsing artifact from a mathematical formula, likely representing `\frac`."
91,23,imes,...s 18000}{1 - (1 + rac{0.033}{12})^{-4 	**imes** 12}}$                                  ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,"This is an OCR/parsing artifact from a mathematical formula, likely representing `\times`."
92,30,a$,"...br>Leave your answer in the form $\pi : **a$** , where $a$ is an integer.<br>Note: it ...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The issue is a parsing artifact where the closing dollar sign of a LaTeX math environment was incorrectly included with the variable.
93,30,$a$,"...ur answer in the form $\pi : a$ , where **$a$** is an integer.<br>Note: it is possible ...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The issue is a parsing artifact where the opening dollar sign of a LaTeX math environment was incorrectly included with the variable.
94,30,$a,"...ide AB.<br>Give your answer in the form **$a**\sqrt{b}$ , where $b$ is as small as pos...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The issue is a parsing artifact where the opening dollar sign of a LaTeX math environment was incorrectly included with the variable.
95,30,$b$,"... answer in the form $a\sqrt{b}$ , where **$b$** is as small as possible.<br>Image: Tria...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,95,The highlighted text `$b$` is a variable in a mathematical expression and is correctly formatted within a LaTeX math environment.
96,32,$ab$,...                    | For example:<br>• **$ab$** in place of $a 	imes b$<br>• $3a$ in pl...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,95,The highlighted text `$ab$` is a variable in a mathematical expression and is correctly formatted within a LaTeX math environment.
97,32,$a,...   | For example:<br>• $ab$ in place of **$a** 	imes b$<br>• $3a$ in place of $a + a +...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The issue is a parsing artifact where the opening dollar sign of a LaTeX math environment was incorrectly included with the variable.
98,32,imes,... For example:<br>• $ab$ in place of $a 	**imes** b$<br>• $3a$ in place of $a + a + a$ or...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,"This is an OCR/parsing artifact from a mathematical formula, likely representing `\times`."
99,32,b$,...example:<br>• $ab$ in place of $a 	imes **b$**<br>• $3a$ in place of $a + a + a$ or $3...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The issue is a parsing artifact where the closing dollar sign of a LaTeX math environment was incorrectly included with the variable.
100,32,$a,...ce of $a 	imes b$<br>• $3a$ in place of **$a** + a + a$ or $3 	imes a$<br>• $y$ in pla...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,95,"The '$a' is a mathematical variable correctly used within a LaTeX expression, not a linguistic error."
101,32,a$,...	imes b$<br>• $3a$ in place of $a + a + **a$** or $3 	imes a$<br>• $y$ in place of $1y...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,95,"The 'a$' is a mathematical variable correctly used within a LaTeX expression, not a linguistic error."
102,32,imes,...r>• $3a$ in place of $a + a + a$ or $3 	**imes** a$<br>• $y$ in place of $1y$<br>• $a^2$...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The word 'imes' is an OCR artifact resulting from the conversion of the LaTeX command '\times' (multiplication symbol).
103,32,a$,...3a$ in place of $a + a + a$ or $3 	imes **a$**<br>• $y$ in place of $1y$<br>• $a^2$ in...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,95,"The 'a$' is a mathematical variable correctly used within a LaTeX expression, not a linguistic error."
104,32,$y$,...lace of $a + a + a$ or $3 	imes a$<br>• **$y$** in place of $1y$<br>• $a^2$ in place of...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,95,"The '$y$' is a mathematical variable correctly used within a LaTeX expression, not a linguistic error."
105,32,$a,"...	imes a$<br>• $y$ in place of $1y$<br>• **$a**^2$ in place of $a 	imes a$ ,<br>• $a^3$...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,95,"The '$a' is a mathematical variable correctly used within a LaTeX expression, not a linguistic error."
106,32,$a,"...in place of $1y$<br>• $a^2$ in place of **$a** 	imes a$ ,<br>• $a^3$ in place of $a 	i...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,95,"The '$a' is a mathematical variable correctly used within a LaTeX expression, not a linguistic error."
107,32,imes,"...lace of $1y$<br>• $a^2$ in place of $a 	**imes** a$ ,<br>• $a^3$ in place of $a 	imes a ...",PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The word 'imes' is an OCR artifact resulting from the conversion of the LaTeX command '\times' (multiplication symbol).
108,32,a$,"...of $1y$<br>• $a^2$ in place of $a 	imes **a$** ,<br>• $a^3$ in place of $a 	imes a 	im...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,95,"The 'a$' is a mathematical variable correctly used within a LaTeX expression, not a linguistic error."
109,32,$a,"...>• $a^2$ in place of $a 	imes a$ ,<br>• **$a**^3$ in place of $a 	imes a 	imes a$ ,<br...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,95,"The '$a' is a mathematical variable correctly used within a LaTeX expression, not a linguistic error."
110,32,$a,"...of $a 	imes a$ ,<br>• $a^3$ in place of **$a** 	imes a 	imes a$ ,<br>• $a^2b$ in place...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,'$a' is part of a LaTeX mathematical expression and not a grammatical error.
111,32,imes,"...a 	imes a$ ,<br>• $a^3$ in place of $a 	**imes** a 	imes a$ ,<br>• $a^2b$ in place of $a...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,'imes' is a parsing error from the LaTeX command `\times` for the multiplication symbol.
